constraint_id,s,p,o,cdate,cuser,ddate,duser,history_file,match_status
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1111372,wdt:P789,wd:Q19888524,2015-05-12T19:51:49Z,PLbot,2016-02-23T15:56:16Z,KrBot,20250501-triple-pages-meta-history2-p1044684p1062529.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1183020,wdt:P789,wd:Q19888524,2015-05-12T20:18:04Z,PLbot,2016-02-23T15:56:13Z,KrBot,20250501-triple-pages-meta-history3-p1114932p1135094.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1301490,wdt:P789,wd:Q19888524,2015-05-12T20:03:24Z,PLbot,2016-02-23T15:56:10Z,KrBot,20250501-triple-pages-meta-history3-p1225038p1246915.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1409447,wdt:P789,wd:Q19888524,2015-05-12T20:16:34Z,PLbot,2016-02-23T15:56:05Z,KrBot,20250501-triple-pages-meta-history3-p1331045p1352860.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1516668,wdt:P789,wd:Q19888524,2015-05-12T20:05:09Z,PLbot,2016-02-23T15:55:52Z,KrBot,20250501-triple-pages-meta-history3-p1440505p1461868.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1572207,wdt:P789,wd:Q19888524,2015-05-12T20:17:19Z,PLbot,2016-02-23T15:55:42Z,KrBot,20250501-triple-pages-meta-history3-p1485868p1510590.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1572277,wdt:P789,wd:Q19888524,2015-05-12T20:08:22Z,PLbot,2016-02-23T15:55:41Z,KrBot,20250501-triple-pages-meta-history3-p1485868p1510590.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1575309,wdt:P789,wd:Q19888524,2015-05-12T19:44:43Z,PLbot,2016-02-23T15:55:40Z,KrBot,20250501-triple-pages-meta-history3-p1510591p1529929.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q1807172,wdt:P789,wd:Q19888524,2015-05-12T20:06:18Z,PLbot,2016-02-23T15:55:24Z,KrBot,20250501-triple-pages-meta-history3-p1719377p1744039.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q2710042,wdt:P789,wd:Q19888524,2015-05-12T20:23:55Z,PLbot,2016-02-23T15:55:07Z,KrBot,20250501-triple-pages-meta-history4-p2601186p2620340.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q3279263,wdt:P789,wd:Q19888524,2015-05-12T20:12:01Z,PLbot,2016-02-23T15:55:03Z,KrBot,20250501-triple-pages-meta-history5-p3126590p3148973.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q3914308,wdt:P789,wd:Q19888524,2015-05-12T20:06:05Z,PLbot,2016-02-23T15:54:49Z,KrBot,20250501-triple-pages-meta-history5-p3725634p3757468.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q3915438,wdt:P789,wd:Q19888524,2015-05-12T20:24:28Z,PLbot,2016-02-23T15:54:48Z,KrBot,20250501-triple-pages-meta-history5-p3725634p3757468.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q3915588,wdt:P789,wd:Q19888524,2015-05-12T20:16:59Z,PLbot,2016-02-23T15:54:45Z,KrBot,20250501-triple-pages-meta-history5-p3725634p3757468.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q4355140,wdt:P789,wd:Q19888524,2015-05-12T20:21:08Z,PLbot,2016-02-23T15:54:40Z,KrBot,20250501-triple-pages-meta-history5-p4149691p4180768.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q4811188,wdt:P789,wd:Q19888524,2015-05-12T20:27:15Z,PLbot,2016-02-23T15:54:34Z,KrBot,20250501-triple-pages-meta-history6-p4590032p4627591.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q5521447,wdt:P789,wd:Q19888524,2015-05-12T20:28:04Z,PLbot,2016-02-23T15:54:25Z,KrBot,20250501-triple-pages-meta-history6-p5266458p5300336.csv,found
wds:P789-4F3DCCD4-DAD2-4A6A-BB05-47D23BE88AC2,wd:Q5529518,wdt:P789,wd:Q19888524,2015-05-12T20:07:23Z,PLbot,2016-02-23T15:54:21Z,KrBot,20250501-triple-pages-meta-history6-p5266458p5300336.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q338828,wdt:P814,wd:Q200,2015-05-12T14:00:27Z,Paolobon140,2015-05-14T08:39:16Z,Pasleim,20250501-triple-pages-meta-history1-p323602p335641.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q1950310,wdt:P814,wd:Q200,2015-05-15T08:18:29Z,Paolobon140,2015-05-15T08:19:13Z,Paolobon140,20250501-triple-pages-meta-history3-p1864087p1886321.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3862712,wdt:P814,wd:Q201,2015-05-14T15:10:44Z,Paolobon140,2015-05-14T15:11:42Z,Paolobon140,20250501-triple-pages-meta-history5-p3661722p3690356.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q865602,wdt:P814,wd:Q202,2016-10-29T12:04:29Z,ChristianSW,2016-10-29T12:06:23Z,ChristianSW,20250501-triple-pages-meta-history2-p812728p826205.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q12876746,wdt:P814,wd:Q202,2015-12-21T12:47:02Z,Holapaco77,2015-12-24T03:19:58Z,Fralambert,20250501-triple-pages-meta-history10-p14272009p14478032.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q19899413,wdt:P814,wd:Q202,2015-05-12T10:54:51Z,Paolobon140,2015-05-13T11:49:49Z,Fralambert,20250501-triple-pages-meta-history13-p21529864p21580193.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q26455315,wdt:P814,wd:Q202,2016-08-21T12:50:07Z,Geolina163,2016-08-22T11:53:13Z,Holger1959,20250501-triple-pages-meta-history16-p28394450p28452183.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q27913805,wdt:P814,wd:Q202,2016-11-24T20:27:01Z,Reinhard Kraasch,2016-12-07T03:16:55Z,Fralambert,20250501-triple-pages-meta-history17-p29613698p29639207.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q55178047,wdt:P814,wd:Q202,2018-06-24T08:53:24Z,Christian Ferrer,2018-06-24T08:54:11Z,Christian Ferrer,20250501-triple-pages-meta-history22-p55166406p55252316.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q12876742,wdt:P814,wd:Q203,2015-12-21T21:05:01Z,Holapaco77,2015-12-24T03:16:41Z,Fralambert,20250501-triple-pages-meta-history10-p14272009p14478032.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q19862465,wdt:P814,wd:Q46169,2015-05-12T13:45:09Z,Paolobon140,2015-05-14T08:39:54Z,Pasleim,20250501-triple-pages-meta-history13-p21443937p21529863.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q19384654,wdt:P814,wd:Q179049,,,,,,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q918575,wdt:P814,wd:Q288142,2016-01-02T21:04:40Z,Edgars2007,2016-01-02T21:06:17Z,Edgars2007,20250501-triple-pages-meta-history2-p860663p873865.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q7354632,wdt:P814,wd:Q385346,2016-11-13T01:52:27Z,Fralambert,2016-12-07T03:17:52Z,Fralambert,20250501-triple-pages-meta-history7-p7235320p7267590.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q902339,wdt:P814,_:genid34440b13fb18cb45a2a0186058af9659d3906ace4e,,,,,20250501-triple-pages-meta-history2-p845097p860662.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q21666062,wdt:P814,_:cefd585a57a69d33abc6f2f16239021a157b90fe,,,,,20250501-triple-pages-meta-history14-p23691701p23745339.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q26831104,wdt:P814,_:genid3772c4d03d8d14e2d02d7df5efa8fef0aa8a36ecfb,,,,,20250501-triple-pages-meta-history16-p28748147p28771530.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q23930316,wdt:P814,_:e7ab74aa9e1cd09d510038f45d9b26e78800e6f4,,,,,20250501-triple-pages-meta-history15-p25911177p25947341.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q23933736,wdt:P814,_:d4a66c4977b66d87a9bf17c89a911555eaad1100,,,,,20250501-triple-pages-meta-history15-p25911177p25947341.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q15806525,wdt:P814,_:d2487c3ea7b9f29a0115b05083000e403a6bea60,,,,,20250501-triple-pages-meta-history11-p17410010p17449694.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q419699,wdt:P814,wd:Q12632805,2017-07-12T21:52:07Z,Timmaexx,2017-07-12T21:52:38Z,Timmaexx,20250501-triple-pages-meta-history1-p389330p398304.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q15835697,wdt:P814,_:dd14181ea8574968440790829b9c803b36becd20,,,,,20250501-triple-pages-meta-history11-p17449695p17494946.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q15836555,wdt:P814,_:f5c02c06018767f866d0cc8aa00b485e20d79ded,,,,,20250501-triple-pages-meta-history11-p17449695p17494946.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q2167141,wdt:P814,_:genid37799752d980870e6c20946cbcc985ed1d4db26b72,,,,,20250501-triple-pages-meta-history4-p2074980p2097757.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q15842035,wdt:P814,_:ab69acf8173ffd5b671f583f257b228a69f310f4,,,,,20250501-triple-pages-meta-history11-p17449695p17494946.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q52466418,wdt:P814,wd:Q19798647,2018-05-02T05:20:23Z,Färber,2018-05-02T05:20:35Z,Färber,20250501-triple-pages-meta-history22-p53257480p53339541.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q17122881,wdt:P814,_:genid3772e5421ad5347d296ea7b780f7b08cc38cc4b979,,,,,20250501-triple-pages-meta-history12-p18682935p18729994.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q17123137,wdt:P814,_:ffe3b0fe74a9196e9df524de603bd52257e5fb6b,,,,,20250501-triple-pages-meta-history12-p18682935p18729994.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q17123734,wdt:P814,_:genid355e328823664eca67c3c2e321df958a6db29be6fe,,,,,20250501-triple-pages-meta-history12-p18682935p18729994.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q17126975,wdt:P814,_:f7aeca0bef9b7d5f0acb694cfeb4693b51d18934,,,,,20250501-triple-pages-meta-history12-p18682935p18729994.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q15853329,wdt:P814,_:d1bc9b5b0fa5851faab88fb16a2373aacc6eacb4,,,,,20250501-triple-pages-meta-history11-p17449695p17494946.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q16867486,wdt:P814,wd:Q21571487,2016-12-21T04:39:03Z,Fralambert,2016-12-21T05:23:16Z,Máté,20250501-triple-pages-meta-history12-p18445161p18488602.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q16911469,wdt:P814,wd:Q21571487,2017-02-04T14:29:42Z,Fralambert,2017-02-04T14:29:50Z,Fralambert,20250501-triple-pages-meta-history12-p18488603p18552158.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q22631760,wdt:P814,wd:Q21571487,2017-03-10T02:28:41Z,Fralambert,2017-03-10T02:28:47Z,Fralambert,20250501-triple-pages-meta-history14-p24614065p24668424.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3888315,wdt:P814,wd:Q23830577,2017-11-10T04:35:20Z,Fralambert,2017-11-10T04:35:30Z,Fralambert,20250501-triple-pages-meta-history5-p3690357p3725633.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q28040058,wdt:P814,wd:Q23830577,2018-01-30T08:55:25Z,Silassouille,2018-01-30T08:56:33Z,Silassouille,20250501-triple-pages-meta-history17-p29722355p29765454.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q15122313,wdt:P814,_:genid344faa29622cf4f7c38b318893c434ea7950a7c83e,,,,,20250501-triple-pages-meta-history11-p16767492p16815470.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3457308,wdt:P814,_:genid300d014d637a1c61c098bfd8992ecbb0fc8e5fa596,,,,,20250501-triple-pages-meta-history5-p3284437p3311285.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3457309,wdt:P814,_:genid377ee745ff4026015fed089b5d418f06235099ef45,,,,,20250501-triple-pages-meta-history5-p3284437p3311285.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423129,wdt:P814,_:genid3992411f4512e25a9d7ef8dd6b5f12f8b8e83bb920,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423133,wdt:P814,_:genid311f2c1bfa20b639607c9710187b858e39cfeeb573,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423135,wdt:P814,_:genid311d855c7ada1fbc8047504ca31ad2bfda702dab0c,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423139,wdt:P814,_:genid399c95ba72759e3c3f5bf21f97b578d8743842823a,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423151,wdt:P814,_:genid32244a87faf748535fac720f3010e0f2591720fa60,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423156,wdt:P814,_:genid355a7324da38bf7146ff868060ccb9bd5da303b55e,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423157,wdt:P814,_:cb335aa0afd6cf66cd01ad4833316a0cb5fb74de,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423158,wdt:P814,_:genid388ef8a00d06af1eb20320fd423646cf83a25067a9,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q1112235,wdt:P814,_:genid366f4ad9aeea20e841331d21c8a9811442abba8e7f,,,,,20250501-triple-pages-meta-history2-p1044684p1062529.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q4866274,wdt:P814,_:genid3008b351efa1e2eb84f2ab3cf572d946c87b263a4f,,,,,20250501-triple-pages-meta-history6-p4627592p4665714.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q593272,wdt:P814,_:cf6c59684a3f30ee8822a4f36a09b38437e3d640,,,,,20250501-triple-pages-meta-history2-p554981p567316.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q15057171,wdt:P814,_:d05877a202cb0ddb917a5312dfe358d5e08c6d55,,,,,20250501-triple-pages-meta-history11-p16719230p16767491.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q9068221,wdt:P814,_:genid39990d5a568eec407ae6ef3a5bbeb47883c0d3f59f,,,,,20250501-triple-pages-meta-history8-p9095974p9163861.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q654851,wdt:P814,wd:Q200,2018-02-28T15:35:02Z,Ypirétis,2018-02-28T15:40:31Z,Ypirétis,20250501-triple-pages-meta-history2-p612371p622985.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q22306440,wdt:P814,wd:Q200,2017-01-03T10:24:00Z,Holapaco77,2017-01-06T10:18:15Z,Pasleim,20250501-triple-pages-meta-history14-p24308947p24349479.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q658232,wdt:P814,wd:Q202,2016-02-28T08:40:57Z,Derzno,2016-03-01T02:12:30Z,Fralambert,20250501-triple-pages-meta-history2-p612371p622985.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q16515221,wdt:P814,wd:Q202,2015-10-07T10:58:50Z,Pustekuchen2014,2015-10-07T10:59:39Z,Pustekuchen2014,20250501-triple-pages-meta-history12-p18128365p18195159.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q51987501,wdt:P814,wd:Q203,2018-04-19T10:10:03Z,Panek,2018-04-19T10:10:58Z,Panek,20250501-triple-pages-meta-history22-p52863975p52947448.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q10359655,wdt:P814,wd:Q23488,2017-09-22T23:09:24Z,Ksn.kenny,2017-09-22T23:09:30Z,Ksn.kenny,20250501-triple-pages-meta-history9-p11663253p11714462.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q2006568,wdt:P814,wd:Q1241180,2016-05-05T01:09:58Z,179.7.119.33,2016-05-05T01:42:08Z,Fralambert,20250501-triple-pages-meta-history3-p1930721p1950817.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q15833338,wdt:P814,_:genid366ad6d523826d54f7f7a18e487862e438c6f46ba3,,,,,20250501-triple-pages-meta-history11-p17449695p17494946.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q17122973,wdt:P814,_:genid3779dc098936e5b74c180f20cc246d766145d9d0c7,,,,,20250501-triple-pages-meta-history12-p18682935p18729994.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q17123105,wdt:P814,_:c250f88c337180946857f1127684cef44c0b4f94,,,,,20250501-triple-pages-meta-history12-p18682935p18729994.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q22508710,wdt:P814,wd:Q21571487,2017-03-15T01:21:12Z,Fralambert,2017-03-15T01:21:31Z,Fralambert,20250501-triple-pages-meta-history14-p24502322p24557041.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q22551498,wdt:P814,wd:Q23830577,2017-03-16T02:19:09Z,Fralambert,2017-03-16T02:19:18Z,Fralambert,20250501-triple-pages-meta-history14-p24557042p24614064.csv,found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3457315,wdt:P814,_:genid37703c3e52ab37eac38da759dbeafe2f5813a51596,,,,,20250501-triple-pages-meta-history5-p3284437p3311285.csv,not_found
wds:P814-41ECC687-41BA-415C-AE76-1CB6F05782BF,wd:Q3423145,wdt:P814,_:genid3883082e07897f8d5798299c772c0d7a0885ac57f9,,,,,20250501-triple-pages-meta-history5-p3258923p3284436.csv,not_found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q1087397,wdt:P852,wd:Q204,2015-06-20T19:49:42Z,91.22.29.140,2015-06-20T19:50:02Z,Nikki,20250501-triple-pages-meta-history2-p1032407p1044683.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q24050047,wdt:P852,wd:Q9907,,,,,,not_found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q131007,wdt:P852,wd:Q1180639,2015-11-03T15:04:07Z,12.232.133.222,2015-11-03T18:06:16Z,Pasleim,20250501-triple-pages-meta-history1-p132502p135009.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q473673,wdt:P852,wd:Q1180639,2016-01-25T01:39:21Z,66.232.215.118,2016-01-25T07:05:10Z,Dispenser,20250501-triple-pages-meta-history2-p441398p448684.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q20031743,wdt:P852,wd:Q1334572,2017-12-17T19:54:23Z,95.121.106.112,2017-12-23T12:42:17Z,Pasleim,20250501-triple-pages-meta-history13-p21631107p21703079.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q20128284,wdt:P852,wd:Q3061526,2015-09-04T15:53:00Z,Tullydqn,2015-09-04T15:58:28Z,Tullydqn,20250501-triple-pages-meta-history13-p21770648p21870224.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q25406019,wdt:P852,wd:Q18665339,2018-02-16T16:11:48Z,MarioFinale,2018-04-20T13:02:58Z,5.41.155.1,20250501-triple-pages-meta-history16-p27327767p27426201.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q22082839,wdt:P852,wd:Q21686005,2016-03-05T02:31:32Z,RhapsoDJ,2016-03-05T02:31:37Z,RhapsoDJ,20250501-triple-pages-meta-history14-p24072927p24132967.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q24577667,wdt:P852,wd:Q199,2017-02-07T21:51:46Z,190.232.74.137,2017-02-08T17:31:48Z,Smaug the Golden,20250501-triple-pages-meta-history15-p26531864p26584866.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q1566165,wdt:P852,wd:Q9907,2015-10-19T14:50:31Z,Das Robert,2015-10-23T09:57:57Z,Pasleim,20250501-triple-pages-meta-history3-p1485868p1510590.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q776134,wdt:P852,wd:Q5324839,2015-08-06T18:18:55Z,IceWelder,2015-08-11T12:25:41Z,Pasleim,20250501-triple-pages-meta-history2-p722663p736472.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q5402293,wdt:P852,wd:Q5402293,2013-11-06T04:49:58Z,97.119.216.64,2013-11-06T04:52:05Z,97.119.216.64,20250501-triple-pages-meta-history6-p5162823p5199178.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q5402293,wdt:P852,wd:Q5402293,2013-11-06T04:52:23Z,97.119.216.64,2013-11-06T04:53:05Z,97.119.216.64,20250501-triple-pages-meta-history6-p5162823p5199178.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q5402293,wdt:P852,wd:Q5402293,2013-11-06T04:49:58Z,97.119.216.64,2013-11-06T04:52:05Z,97.119.216.64,20250501-triple-pages-meta-history6-p5162823p5199178.csv,found
wds:P852-71E71A85-4839-4F3E-B225-206DB6D1DDC6,wd:Q5402293,wdt:P852,wd:Q5402293,2013-11-06T04:52:23Z,97.119.216.64,2013-11-06T04:53:05Z,97.119.216.64,20250501-triple-pages-meta-history6-p5162823p5199178.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:17:04Z,VR0,2016-01-14T04:17:13Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:18:18Z,VR0,2016-01-14T04:18:44Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:21:35Z,VR0,2016-01-14T04:22:46Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:17:04Z,VR0,2016-01-14T04:17:13Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:18:18Z,VR0,2016-01-14T04:18:44Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:21:35Z,VR0,2016-01-14T04:22:46Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:17:04Z,VR0,2016-01-14T04:17:13Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:18:18Z,VR0,2016-01-14T04:18:44Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q11300937,wdt:P853,wd:Q9705,2016-01-14T04:21:35Z,VR0,2016-01-14T04:22:46Z,VR0,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q17452,wdt:P853,wd:Q9751,2018-04-18T00:18:53Z,Arbnos,2018-04-23T13:28:33Z,Ivan A. Krestinin,20250501-triple-pages-meta-history1-p18476p21442.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q239889,wdt:P853,wd:Q9751,2017-10-20T22:16:48Z,Sigma'am,2017-11-26T00:06:16Z,Pasleim,20250501-triple-pages-meta-history1-p231114p235536.csv,found
wds:P853-B499FAF7-3E9E-4D08-98A7-EF3B0F8BCB28,wd:Q1143738,wdt:P853,wd:Q9884,2015-02-28T02:02:54Z,118.12.68.99,2015-03-01T09:07:34Z,Ivan A. Krestinin,20250501-triple-pages-meta-history2-p1083008p1095785.csv,found
