constraint_id,s,p,o
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q10851392,wdt:P437,wd:Q37136
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2420155,wdt:P437,wd:Q37144
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q28600122,wdt:P437,wd:Q47099
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3641063,wdt:P437,wd:Q49612
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2070167,wdt:P437,wd:Q56942
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q5519808,wdt:P437,wd:Q56942
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q13427360,wdt:P437,wd:Q56942
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q28444719,wdt:P437,wd:Q73368
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q5564326,wdt:P437,wd:Q79726
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1063119,wdt:P437,wd:Q79735
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q7619011,wdt:P437,wd:Q79735
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1102277,wdt:P437,wd:Q128751
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q52684103,wdt:P437,wd:Q136469
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q786253,wdt:P437,wd:Q169930
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q17452,wdt:P437,wd:Q170073
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1074413,wdt:P437,wd:Q170073
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2000583,wdt:P437,wd:Q170323
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1041427,wdt:P437,wd:Q173285
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q51370083,wdt:P437,wd:Q178285
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1188513,wdt:P437,wd:Q183731
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q5345827,wdt:P437,wd:Q184839
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q4115189,wdt:P437,wd:Q188522
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2019488,wdt:P437,wd:Q188642
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q5404878,wdt:P437,wd:Q203597
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1102277,wdt:P437,wd:Q215552
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1043197,wdt:P437,wd:Q217123
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1087397,wdt:P437,wd:Q233654
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q5645691,wdt:P437,wd:Q233654
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q17042341,wdt:P437,wd:Q267427
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q31625385,wdt:P437,wd:Q267427
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q19238077,wdt:P437,wd:Q327611
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q19238077,wdt:P437,wd:Q429785
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q52153088,wdt:P437,wd:Q456078
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q5437527,wdt:P437,wd:Q466977
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q650903,wdt:P437,wd:Q652390
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q893423,wdt:P437,wd:Q719629
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q15630929,wdt:P437,wd:Q719629
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q18515944,wdt:P437,wd:Q725130
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1416303,wdt:P437,wd:Q932688
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q46092524,wdt:P437,wd:Q1056134
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q863643,wdt:P437,wd:Q1066707
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q15710823,wdt:P437,wd:Q1066707
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q15712424,wdt:P437,wd:Q1066707
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q5322549,wdt:P437,wd:Q1156084
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2708114,wdt:P437,wd:Q1179490
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2708114,wdt:P437,wd:Q1179490
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3631304,wdt:P437,wd:Q1179490
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q22095911,wdt:P437,wd:Q1179490
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q51954607,wdt:P437,wd:Q1188265
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1399011,wdt:P437,wd:Q1190785
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q4390180,wdt:P437,wd:Q1194580
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q17452,wdt:P437,wd:Q1204827
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q19419,wdt:P437,wd:Q1227459
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q204606,wdt:P437,wd:Q1301371
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q23024160,wdt:P437,wd:Q1941449
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q43146480,wdt:P437,wd:Q2259352
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q923826,wdt:P437,wd:Q2941266
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1788165,wdt:P437,wd:Q2941266
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3224235,wdt:P437,wd:Q2941266
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q18091411,wdt:P437,wd:Q3030790
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q764069,wdt:P437,wd:Q3194304
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1041292,wdt:P437,wd:Q3194304
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2106124,wdt:P437,wd:Q3194304
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2601198,wdt:P437,wd:Q3194304
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q81288,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q100096,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q113106,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q150146,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q150180,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q191965,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q343033,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q518629,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q521272,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q602642,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q605032,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q608480,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q609063,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q609155,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q626822,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q634300,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q636246,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q646691,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q649422,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q721001,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q727139,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q731612,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q744175,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q783493,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q786464,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q796132,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q798365,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q806590,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q843205,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q856562,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q863419,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q866904,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q880945,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q890852,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q907744,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q912708,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q971188,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q971338,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q972106,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q979582,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1052174,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1069752,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1071278,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1072868,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1134672,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1142419,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1142748,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1143285,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1145485,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1149174,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1154059,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1155922,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1191215,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1194285,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1194412,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1196400,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1275724,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1276884,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1382986,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1408193,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1408723,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1408991,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1543256,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1583621,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1591807,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1661310,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1688483,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1705294,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1711616,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1724425,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1760261,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1810472,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1827675,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1848971,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1851017,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1922754,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1947773,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1950716,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1979142,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q1984719,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2014874,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2014882,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2015417,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2034425,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2045645,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2047507,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2052338,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2060608,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2074302,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2086466,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2110486,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2140297,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2154888,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2169654,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2223652,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2243689,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2249133,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2255493,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2257053,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2268040,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2278537,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2295559,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2297514,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2301014,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2309271,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2310470,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2316943,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2325256,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2326949,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2332147,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2332991,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2340591,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2342264,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2342898,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2354748,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2360194,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2360218,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2361509,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2364135,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2364724,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2367099,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2421926,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2421937,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2431467,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2440245,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2440904,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2444666,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2527522,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2530979,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2532658,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2560049,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2564704,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2565615,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2568036,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2579866,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2585545,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2600361,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2604860,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2604921,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2624299,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2624586,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2626447,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2628325,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2628345,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2632064,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2634403,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2634825,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2638825,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2645897,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2702756,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2710516,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2712153,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2841430,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2860688,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2864226,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2882143,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2885286,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2902310,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2903390,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2906326,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2908426,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2909714,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2910422,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2927402,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2933783,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2933987,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q2962853,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3072788,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3072796,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3084347,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3084448,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3090756,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3098365,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3108064,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3108764,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3110156,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3129978,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3130597,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3180136,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3190155,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3195035,wdt:P437,wd:Q3332814
wds:P437-E7DC12E3-4E33-4CA1-A321-29454951D647,wd:Q3197897,wdt:P437,wd:Q3332814
